run,tick,UAV-UAV,Manned-Manned,UAV-Manned,,,,max airproxes,,,,,,,,,,,,,,,,,,
1,1,0,0,0,,,run,U-U,M-M,U-M,UAV layers,,,,run,randomSeed,UAV_LateralMaxSpeedMPS,Manned_VerticalMaxSpeedMPS,Manned_LateralMaxSpeedMPS,Manned_LayersPer360,UAV_VerticalMaxSpeedMPS,Manned_RequiredVerticalSeparationM,Manned_BaseAltitude,UAV_LayersPer360,UAV_BaseAltitude,UAV_RequiredVerticalSeparationM
26,2419,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2422,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2425,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2428,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2431,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2434,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2437,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2440,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2443,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2446,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2449,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2452,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2455,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2458,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2461,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2464,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2467,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2470,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2473,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2476,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2479,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2482,195,0,0,,,,,,,,,,,,,,,,,,,,,,
26,2482,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,22,17,0,0,,,,,,,,,,,,,,,,,,,,,,
28,25,38,0,0,,,,,,,,,,,,,,,,,,,,,,
28,28,56,0,0,,,,,,,,,,,,,,,,,,,,,,
28,31,70,0,0,,,,,,,,,,,,,,,,,,,,,,
28,34,85,0,0,,,,,,,,,,,,,,,,,,,,,,
28,37,96,0,0,,,,,,,,,,,,,,,,,,,,,,
28,40,106,0,0,,,,,,,,,,,,,,,,,,,,,,
28,43,114,0,0,,,,,,,,,,,,,,,,,,,,,,
28,46,123,0,0,,,,,,,,,,,,,,,,,,,,,,
28,49,128,0,0,,,,,,,,,,,,,,,,,,,,,,
28,52,132,0,0,,,,,,,,,,,,,,,,,,,,,,
28,55,135,0,0,,,,,,,,,,,,,,,,,,,,,,
28,58,139,0,0,,,,,,,,,,,,,,,,,,,,,,
28,61,141,0,0,,,,,,,,,,,,,,,,,,,,,,
28,64,141,0,0,,,,,,,,,,,,,,,,,,,,,,
28,67,142,0,0,,,,,,,,,,,,,,,,,,,,,,
28,70,143,0,0,,,,,,,,,,,,,,,,,,,,,,
28,73,143,0,0,,,,,,,,,,,,,,,,,,,,,,
28,76,143,0,0,,,,,,,,,,,,,,,,,,,,,,
28,79,144,0,0,,,,,,,,,,,,,,,,,,,,,,
28,82,144,0,0,,,,,,,,,,,,,,,,,,,,,,
28,85,145,0,0,,,,,,,,,,,,,,,,,,,,,,
28,88,145,0,0,,,,,,,,,,,,,,,,,,,,,,
28,91,145,0,0,,,,,,,,,,,,,,,,,,,,,,
28,94,146,0,0,,,,,,,,,,,,,,,,,,,,,,
28,97,146,0,0,,,,,,,,,,,,,,,,,,,,,,
28,100,147,0,0,,,,,,,,,,,,,,,,,,,,,,
28,103,147,0,0,,,,,,,,,,,,,,,,,,,,,,
28,106,148,0,0,,,,,,,,,,,,,,,,,,,,,,
28,109,148,0,0,,,,,,,,,,,,,,,,,,,,,,
28,112,148,0,0,,,,,,,,,,,,,,,,,,,,,,
28,115,149,0,0,,,,,,,,,,,,,,,,,,,,,,
28,118,149,0,0,,,,,,,,,,,,,,,,,,,,,,
28,121,150,0,0,,,,,,,,,,,,,,,,,,,,,,
28,124,150,0,0,,,,,,,,,,,,,,,,,,,,,,
28,127,151,0,0,,,,,,,,,,,,,,,,,,,,,,
28,130,151,0,0,,,,,,,,,,,,,,,,,,,,,,
28,133,152,0,0,,,,,,,,,,,,,,,,,,,,,,
28,136,152,0,0,,,,,,,,,,,,,,,,,,,,,,
28,139,152,0,0,,,,,,,,,,,,,,,,,,,,,,
28,142,153,0,0,,,,,,,,,,,,,,,,,,,,,,
28,145,153,0,0,,,,,,,,,,,,,,,,,,,,,,
28,148,154,0,0,,,,,,,,,,,,,,,,,,,,,,
28,151,154,0,0,,,,,,,,,,,,,,,,,,,,,,
28,154,154,0,0,,,,,,,,,,,,,,,,,,,,,,
28,157,155,0,0,,,,,,,,,,,,,,,,,,,,,,
28,160,156,0,0,,,,,,,,,,,,,,,,,,,,,,
28,163,156,0,0,,,,,,,,,,,,,,,,,,,,,,
28,166,157,0,0,,,,,,,,,,,,,,,,,,,,,,
28,169,157,0,0,,,,,,,,,,,,,,,,,,,,,,
28,172,158,0,0,,,,,,,,,,,,,,,,,,,,,,
28,175,158,0,0,,,,,,,,,,,,,,,,,,,,,,
28,178,159,0,0,,,,,,,,,,,,,,,,,,,,,,
28,181,159,0,0,,,,,,,,,,,,,,,,,,,,,,
28,184,160,0,0,,,,,,,,,,,,,,,,,,,,,,
28,187,160,0,0,,,,,,,,,,,,,,,,,,,,,,
28,190,160,0,0,,,,,,,,,,,,,,,,,,,,,,
28,193,161,0,0,,,,,,,,,,,,,,,,,,,,,,
28,196,162,0,0,,,,,,,,,,,,,,,,,,,,,,
28,199,162,0,0,,,,,,,,,,,,,,,,,,,,,,
28,202,163,0,0,,,,,,,,,,,,,,,,,,,,,,
28,205,163,0,0,,,,,,,,,,,,,,,,,,,,,,
28,208,164,0,0,,,,,,,,,,,,,,,,,,,,,,
28,211,164,0,0,,,,,,,,,,,,,,,,,,,,,,
28,214,165,0,0,,,,,,,,,,,,,,,,,,,,,,
28,217,165,0,0,,,,,,,,,,,,,,,,,,,,,,
28,220,166,0,0,,,,,,,,,,,,,,,,,,,,,,
28,223,166,0,0,,,,,,,,,,,,,,,,,,,,,,
28,226,167,0,0,,,,,,,,,,,,,,,,,,,,,,
28,229,167,0,0,,,,,,,,,,,,,,,,,,,,,,
28,232,168,0,0,,,,,,,,,,,,,,,,,,,,,,
28,235,168,0,0,,,,,,,,,,,,,,,,,,,,,,
28,238,169,0,0,,,,,,,,,,,,,,,,,,,,,,
28,241,170,0,0,,,,,,,,,,,,,,,,,,,,,,
28,244,170,0,0,,,,,,,,,,,,,,,,,,,,,,
28,247,171,0,0,,,,,,,,,,,,,,,,,,,,,,
28,250,171,0,0,,,,,,,,,,,,,,,,,,,,,,
28,253,172,0,0,,,,,,,,,,,,,,,,,,,,,,
28,256,172,0,0,,,,,,,,,,,,,,,,,,,,,,
28,259,173,0,0,,,,,,,,,,,,,,,,,,,,,,
28,262,173,0,0,,,,,,,,,,,,,,,,,,,,,,
28,265,174,0,0,,,,,,,,,,,,,,,,,,,,,,
28,268,175,0,0,,,,,,,,,,,,,,,,,,,,,,
28,271,175,0,0,,,,,,,,,,,,,,,,,,,,,,
28,274,176,0,0,,,,,,,,,,,,,,,,,,,,,,
28,277,176,0,0,,,,,,,,,,,,,,,,,,,,,,
28,280,177,0,0,,,,,,,,,,,,,,,,,,,,,,
28,283,178,0,0,,,,,,,,,,,,,,,,,,,,,,
28,286,178,0,0,,,,,,,,,,,,,,,,,,,,,,
28,289,179,0,0,,,,,,,,,,,,,,,,,,,,,,
28,292,179,0,0,,,,,,,,,,,,,,,,,,,,,,
28,295,180,0,0,,,,,,,,,,,,,,,,,,,,,,
28,298,181,0,0,,,,,,,,,,,,,,,,,,,,,,
28,301,181,0,0,,,,,,,,,,,,,,,,,,,,,,
28,304,181,0,0,,,,,,,,,,,,,,,,,,,,,,
28,307,183,0,0,,,,,,,,,,,,,,,,,,,,,,
28,310,183,0,0,,,,,,,,,,,,,,,,,,,,,,
28,313,183,0,0,,,,,,,,,,,,,,,,,,,,,,
28,316,184,0,0,,,,,,,,,,,,,,,,,,,,,,
28,319,185,0,0,,,,,,,,,,,,,,,,,,,,,,
28,322,186,0,0,,,,,,,,,,,,,,,,,,,,,,
28,325,187,0,0,,,,,,,,,,,,,,,,,,,,,,
28,328,188,0,0,,,,,,,,,,,,,,,,,,,,,,
28,331,189,0,0,,,,,,,,,,,,,,,,,,,,,,
28,334,189,0,0,,,,,,,,,,,,,,,,,,,,,,
28,337,190,0,0,,,,,,,,,,,,,,,,,,,,,,
28,340,191,0,0,,,,,,,,,,,,,,,,,,,,,,
28,343,191,0,0,,,,,,,,,,,,,,,,,,,,,,
28,346,191,0,0,,,,,,,,,,,,,,,,,,,,,,
28,349,192,0,0,,,,,,,,,,,,,,,,,,,,,,
28,352,193,0,0,,,,,,,,,,,,,,,,,,,,,,
28,355,193,0,0,,,,,,,,,,,,,,,,,,,,,,
28,358,193,0,0,,,,,,,,,,,,,,,,,,,,,,
28,361,194,0,0,,,,,,,,,,,,,,,,,,,,,,
28,364,194,0,0,,,,,,,,,,,,,,,,,,,,,,
28,367,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,370,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,373,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,376,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,379,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,382,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,385,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,388,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,391,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,394,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,397,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,400,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,403,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,406,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,409,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,412,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,415,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,418,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,421,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,424,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,427,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,430,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,433,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,436,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,439,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,442,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,445,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,448,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,451,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,454,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,457,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,460,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,463,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,466,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,469,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,472,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,475,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,478,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,481,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,484,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,487,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,490,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,493,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,496,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,499,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,502,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,505,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,508,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,511,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,514,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,517,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,520,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,523,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,526,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,529,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,532,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,535,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,538,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,541,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,544,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,547,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,550,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,553,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,556,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,559,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,562,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,565,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,568,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,571,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,574,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,577,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,580,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,583,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,586,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,589,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,592,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,595,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,598,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,601,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,604,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,607,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,610,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,613,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,616,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,619,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,622,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,625,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,628,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,631,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,634,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,637,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,640,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,643,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,646,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,649,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,652,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,655,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,658,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,661,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,664,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,667,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,670,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,673,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,676,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,679,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,682,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,685,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,688,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,691,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,694,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,697,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,700,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,703,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,706,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,709,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,712,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,715,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,718,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,721,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,724,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,727,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,730,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,733,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,736,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,739,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,742,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,745,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,748,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,751,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,754,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,757,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,760,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,763,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,766,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,769,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,772,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,775,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,778,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,781,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,784,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,787,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,790,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,793,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,796,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,799,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,802,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,805,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,808,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,811,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,814,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,817,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,820,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,823,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,826,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,829,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,832,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,835,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,838,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,841,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,844,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,847,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,850,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,853,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,856,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,859,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,862,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,865,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,868,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,871,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,874,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,877,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,880,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,883,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,886,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,889,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,892,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,895,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,898,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,901,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,904,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,907,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,910,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,913,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,916,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,919,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,922,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,925,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,928,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,931,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,934,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,937,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,940,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,943,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,946,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,949,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,952,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,955,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,958,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,961,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,964,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,967,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,970,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,973,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,976,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,979,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,982,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,985,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,988,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,991,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,994,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,997,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1000,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1003,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1006,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1009,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1012,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1015,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1018,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1021,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1024,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1027,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1030,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1033,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1036,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1039,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1042,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1045,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1048,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1051,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1054,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1057,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1060,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1063,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1066,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1069,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1072,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1075,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1078,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1081,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1084,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1087,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1090,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1093,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1096,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1099,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1102,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1105,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1108,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1111,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1114,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1117,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1120,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1123,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1126,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1129,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1132,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1135,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1138,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1141,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1144,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1147,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1150,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1153,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1156,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1159,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1162,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1165,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1168,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1171,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1174,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1177,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1180,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1183,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1186,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1189,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1192,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1195,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1198,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1201,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1204,195,0,0,,,,,,,,,,,,,,,,,,,,,,
28,1207,195,0,0,,,,,,,,,,,,,,,,,,,,,,
